signI	signJ	{measureName}
1(N01)	UR2	53.72222975006361
KI	SZU	53.71861950165886
3(N57)	TUR	53.67931496171018
MUSZ3~a	NUN~a	53.660324561851574
4(N01)	NAM2	53.60500443986446
1(N01)	URI3~a	53.57297710202155
3(N57)	NAM2	53.54688923900958
BU~a	TE	53.52000156450401
DI	GAL~a	53.490932064803346
BA	NUN~a	53.49032428708462
AB~a	SAL	53.38111112239553
BU~a	KU6~a	53.23926810224642
5(N01)	SANGA~a	53.17394047510997
GAL~a	SUKKAL	53.16324524895895
AN	TE	53.1036227825603
HASZHUR	MA	53.040038414763906
PAP~a	SU~a	53.01576467601889
SAG	U4	52.982932542569884
BU~a	DU6~a	52.97981735159817
EN~a	GA2~a1	52.97975601757578
U8	UDUNITA~a	52.902387221186814
NUN~a	SAG	52.89811671410503
4(N01)	GAL~a	52.82276881978187
GI	MUSZEN	52.803363627640316
1(N01)	2(N39~a)	52.78599465091853
2(N01)	HI@g~a	52.77377363435087
1(N01)	ZATU752	52.701783044057585
6(N01)	U4	52.6419828418365
NUN~a	SAL	52.51867753584831
3(N01)	MUSZEN	52.51774328590515
BU~a	MUSZEN	52.472303529640605
4(N01)	BAR	52.46778276773343
1(N01)	U2~a	52.44565152693982
3(N57)	BA	52.42094010959642
SAG	SZU	52.37757974728404
GAL~a	IB~a	52.30617065275164
7(N01)	UDU~a	52.28922145760852
A	SAG	52.2704910986544
1(N14)	NI~a	52.26110964725101
KU6~a	SAL	52.242868965335695
GAL~a	TUR	52.23064836263286
ERIN	GAL~a	52.22139023976118
5(N01)	PA~a	52.17791504888451
EN~a	UNUG~a	52.1541969848397
1(N14)	TE	52.069851094783644
2(N01)	TAK4~a	52.04933851290319
SZU	TUR	52.00953973237643
1(N01)	KISZ	51.94857576666376
1(N34)	U4	51.94816309704163
GI	PA~a	51.83961974287431
1(N01)	LA2	51.751579314606964
3(N01)	IB~a	51.71154310824461
1(N14)	MUSZEN	51.68446440600432
3(N01)	KUR~a	51.5967032219337
2(N57)	EN~a	51.56888740708021
SZE~a	SZUBUR	51.511186220122454
2(N01)	SUHUR	51.47595008899514
1(N14)	TUG2~a	51.42942460513986
2(N01)	MASZ2	51.4056595137477
1(N14)	2(N57)	51.31968441981697
A	HI	51.31220231607175
4(N14)	6(N01)	51.306840912929644
1(N24)	3(N01)	51.301968647624605
1(N01)	LAGAB~b	51.28867935298862
A	MUSZEN	51.20432313802817
TUR	U4	51.18878345880388
E2~a	TUR	51.18653300898691
GAN2	SZE~a	51.16649112817629
ME~a	SI	51.1302620901024
GU7	SZE~a	51.12561142419363
PA~a	U4	51.09988474196118
2(N14)	9(N01)	51.087364101494266
KI	SI	50.96733439424868
AN	TUR	50.87796521836805
DU	SAG	50.85147911780414
2(N01)	GAN2	50.839343626327086
4(N01)	KI	50.75708862655781
A	GISZ	50.74868277772399
2(N01)	ZATU659	50.71164762901998
2(N01)	KU3~a	50.68729757423383
2(N01)	MU	50.64869429881622
EN~a	TAK4~a	50.54389458217548
AB2	U4	50.524712631819824
2(N01)	SILA3~a	50.41227723301944
AB2	EN~a	50.371579732354235
1(N57)	A	50.3647929956582
1(N34)	BA	50.35489651443493
NAM2	SZU	50.27195556927547
3(N57)	SU~a	50.26389738272952
3(N01)	TUG2~a	50.23388742592087
5(N01)	SI	50.17045648666996
GI	SANGA~a	50.16410321093309
BA	DU	50.13804035740219
1(N04)	SZE~a	50.08012085227674
PAP~a	SZUBUR	50.01161009502756
1(N34)	GI	49.98194570487497
KU6~a	RAD~a	49.881696404039985
1(N57)	2(N57)	49.83537196956388
2(N39~a)	SZE~a	49.81705682323644
1(N01)	LAGAB~a	49.80666697831443
GAL~a	SAG	49.78128614647336
4(N14)	5(N14)	49.73714972983481
1(N01)	ISZ~b	49.63746265599636
IB~a	SANGA~a	49.61032845671555
DUG~a	EN~a	49.503460719184666
1(N01)	N	49.44893584025001
EN~a	ERIM~a	49.431313125480656
A	PA~a	49.37025086749321
3(N14)	GAL~a	49.33929164512965
3(N01)	GA~a	49.31358064305516
2(N14)	HI	49.28244274671948
GAL~a	TUR3~a	49.27798766055479
BU~a	RU	49.26030436747321
5(N01)	NAM2	49.25333210172763
3(N57)	AB~a	49.24611399771544
EN~a	NAGA~a	49.23295928348712
2(N01)	NAGA~a	49.1947102897317
SZE~a	UDU~a	49.192134728931265
AB~a	NUN~a	49.18338917467223
1(N57)	ME~a	49.17635122878238
1(N34)	7(N01)	49.16384604089148
1(N01)	GIR3~c	49.150916029689895
3(N57)	GAL~a	49.14885765536796
1(N14)	RU	49.1315205848061
BU~a	SAG	49.10789877751526
EN~a	U2~b	49.070682737072545
1(N01)	EZEN~b	48.971937230057684
1(N58)	EN~a	48.96534442974793
2(N01)	NA~a	48.953071878460754
BA	GAL~a	48.92899623730409
1(N01)	BAD~a	48.9242826657832
1(N01)	SI4~a	48.90940328125495
NAM2	SANGA~a	48.89392047561353
2(N14)	KU6~a	48.83838513703552
1(N34)	GAR	48.82390242381426
DU	SI	48.79661086885354
5(N01)	9(N01)	48.758967358115356
3(N57)	KI	48.710104385674576
A	U2~b	48.707428195919064
A	TAK4~a	48.69827096422489
ME~a	NAM2	48.695112510226764
NE~a	PAP~a	48.647682697909914
GAL~a	KI	48.625808835081536
1(N01)	UKKIN~a	48.55693236689984
1(N01)	NIMGIR	48.55234380831744
3(N57)	KU6~a	48.5180181926786
3(N57)	PA~a	48.494585486643984
1(N01)	UTUA~a	48.34949803060722
E2~a	MUSZEN	48.34224462761837
AN	NE~a	48.28886494187189
HI	KI	48.253006426738544
1(N34)	AN	48.18714390392277
1(N14)	MUSZ3~a	48.1814205751542
A	NAM2	48.16579376126989
KU6~a	U4	48.157389256325885
APIN~a	SZE~a	48.09209687596898
3(N14)	E2~a	48.06626331388672
PAP~a	TE	48.04992255735786
1(N01)	NI~b	48.035722228344234
2(N01)	SZE3	48.00640155494906
3(N57)	ME~a	47.995042162131256
7(N01)	EN~a	47.957698435628686
1(N01)	NIN	47.921493783561175
1(N57)	SZU2	47.885749255086374
2(N01)	NUNUZ~a1	47.76302062583516
3(N57)	MUSZEN	47.74950804524196
1(N01)	SAR~a	47.67239658235805
EN~a	PIRIG~b1	47.64381252764185
A	KU6~a	47.59558659943176
KU6~a	ME~a	47.58661444816569
2(N01)	APIN~a	47.48461551495079
BA	BU~a	47.44980266444689
3(N14)	SAL	47.44961386903155
5(N01)	DUG~a	47.42149031181341
SAL	SI	47.37953603102312
2(N34)	5(N01)	47.37309059016281
3(N01)	MASZ2	47.33251145971226
KI	NUN~a	47.30413123659463
1(N01)	DUR2	47.26965326101342
2(N01)	PIRIG~b1	47.26763992317027
1(N14)	GU7	47.242895698882975
KU6~a	SZU	47.19763527025468
3(N57)	SAG	47.17638617876997
AB~a	PA~a	47.17203690583479
5(N01)	SZITA~a1	47.15447397450023
5(N01)	AB~a	47.14093382731936
5(N01)	HI	47.111399139899554
AB2	SZE~a	47.093689502922324
GAL~a	UMUN2	47.06501834191003
1(N14)	GA2~a1	46.9895664831553
AB~a	SZU	46.98061431142463
4(N01)	KU6~a	46.980030586439796
3(N01)	UDUNITA~a	46.91354466978732
BU~a	UDU~a	46.907705476698254
1(N14)	HI@g~a	46.89189265228446
NAM2	TE	46.88965958716488
1(N45)	3(N01)	46.83097166777242
5(N01)	TUR	46.7564488136208
1(N01)	SUG5	46.7287808858989
5(N01)	SUHUR	46.72463181641517
GI	KU6~a	46.72062510284336
6(N01)	AN	46.71819401012971
3(N01)	U8	46.68470966406363
AN	BAR	46.62873142674527
RAD~a	SZE~a	46.616348987125654
1(N14)	SZUBUR	46.59617446356546
KISAL~b1	PAP~a	46.583361639132235
1(N14)	SZE3	46.56158347315797
1(N14)	1(N39~a)	46.460620506500305
AN	SZITA~a1	46.44126298173911
4(N01)	9(N01)	46.38896167339888
GA~a	NUN~a	46.339209530260916
1(N01)	KU~b1	46.280739316322425
2(N01)	TUR3~a	46.248311051857414
KI	ME~a	46.218564668779635
2(N01)	2(N34)	46.21076118300291
2(N14)	AB~a	46.16200945187675
E2~a	PA~a	46.156112228782185
KI	SANGA~a	46.15374205534431
3(N57)	RU	46.148229607458724
8(N01)	EN~a	46.14811432288682
SAG	SANGA~a	46.11474191169133
1(N01)	KASZ~a	46.08406126485368
DU	PA~a	46.08108821101173
5(N01)	U8	46.0700864794311
2(N14)	SAG	46.05336614223756
1(N01)	SZAB~a	46.027066537387874
ME~a	PA~a	46.0154106628318
KISAL~b1	SZE~a	45.998453349736174
1(N01)	IM~a	45.917414661902384
4(N14)	8(N01)	45.9135505242956
HI@g~a	SZE~a	45.90053918574087
SZU2	ZATU753	45.89706497827752
6(N01)	GI	45.864406418515024
EN~a	MASZ	45.847382833385446
GI	TUR	45.822946899467205
1(N01)	KA~a	45.73955269732961
AN	GA~a	45.73356301884186
1(N01)	MUD	45.72634296599512
1(N01)	UR~a	45.723831305359695
1(N14)	KUR~a	45.71430232886322
AB~a	RU	45.66001011834769
GAL~a	SZUBUR	45.63798394793801
NI~a	SZE~a	45.597639045015846
2(N01)	KASZ~c	45.58585290982051
SAL	SZU2	45.53949556966886
1(N01)	GESZTU~b	45.458406222872036
