signI	signJ	{measureName}
BAD~a	GAL~a	20.75079365079365
2(N01)	NI~a	20.727643628301525
KI	TAK4~a	20.724242424242426
NI~b	SU~a	20.716666666666665
GAL~a	TUR3~a	20.702380952380953
GARA2~a	SILA3~a	20.67062937062937
3(N57)	GI	20.66572498126727
GAR	SZE~a	20.647011468064097
1(N14)	UD5~a	20.637698412698416
4(N01)	SAL	20.60976747424116
7(N14)	SZE~a	20.603985342143236
HI@g~a	MU	20.595282495282504
SI4~a	SZE~a	20.58629148629149
2(N01)	SZITA~a1	20.505430680430674
GI	NA~a	20.480348999698847
EZEN~b	MUSZ3~a	20.417117604617605
2(N57)	SZU	20.398523095262227
EN~a	GAN2	20.383202908202914
EN~a	SU~a	20.359307912888475
E2~a	SZE~a	20.308722886309095
DU	SAL	20.300770173802732
3(N01)	GAN2	20.296040071040075
DU	KI	20.239855144855145
GIBIL	SU~a	20.233791208791217
5(N14)	GAN2	20.22930313150901
2(N14)	NUN~a	20.225391596925377
1(N34)	GAR	20.2228354978355
2(N14)	4(N14)	20.17687713865531
1(N01)	ZATU752	20.159935064935063
AN	TAK4~a	20.146803196803198
1(N01)	SAR~a	20.126681096681107
HI	KI	20.11197858250097
1(N01)	GAN~a	20.106709956709963
1(N01)	ZATU644~a	20.088852813852814
SZU2	U4	20.08855588855589
1(N01)	GESZTU~b	20.026470588235295
EN~a	KISAL~b1	20.022041847041848
GAR	ZATU651	20.0
AB~a	GI	19.99966520934263
E2~a	GI	19.990983444521348
4(N14)	EN~a	19.977696078431375
2(N14)	AN	19.969116020795127
A	U2~b	19.96368573954781
PAP~a	TUR	19.957391753363623
1(N25)	HI@g~a	19.946690401102167
1(N45)	3(N01)	19.938719654528484
3(N14)	U4	19.93721249728712
KU6~a	UR2	19.93492063492063
1(N01)	EZEN~b	19.91587301587302
LAGAB~b	SZE~a	19.80077147561163
1(N14)	GAN2	19.795997793056614
BAR	UDU~a	19.765873015873012
SILA3~a	SZU	19.746771978021982
1(N01)	HASZHUR	19.74444444444444
1(N01)	SZAKIR~c	19.733730158730157
1(N01)	BAD	19.731746506417558
NUN~a	SZE~a	19.702201964701963
5(N01)	MASZ	19.697150072150073
MA	SAG	19.684210526315788
APIN~a	EN~a	19.675397968045026
A	GISZ	19.663802672423362
5(N01)	5(N14)	19.62895321053216
GAL~a	SUKKAL	19.621111111111105
BA	NUN~a	19.60893787584964
1(N34)	1(N51)	19.60357142857143
KISZ	KUR~a	19.588672438672443
1(N14)	1(N24)	19.58702627781575
3(N14)	3(N34)	19.562260941672704
1(N14)	KI	19.554019199267223
1(N58)	4(N14)	19.53582030714384
BU~a	SZUBUR	19.501830384210244
LAGAB~a	SZITA~a1	19.5
3(N01)	KUR~a	19.499332334332333
2(N01)	SZUBUR	19.470329670329672
DU	SZE~a	19.455784493284494
1(N01)	ZAG~a	19.428571428571423
1(N01)	ABGAL	19.416666666666664
1(N14)	U8	19.41111111111111
1(N01)	LA2	19.329884004884
AN	EZEN~b	19.32184343434343
1(N57)	5(N14)	19.28593408225762
6(N01)	EN~a	19.26938160237309
AN	GI	19.260133414972124
5(N01)	SZU	19.18071928071928
GA2~a1	KU6~a	19.175000000000004
SANGA~a	U4	19.170364357864358
HI@g~a	SZA	19.166666666666664
1(N01)	KAR2~a	19.164956612015434
GI	NUN~a	19.136158511214038
1(N14)	KU6~a	19.11097120400526
EN~a	SZUBUR	19.09893967379295
2(N01)	AB~a	19.090722808974707
A	DU	19.076284826284827
1(N14)	BAR	19.025291571173923
DUB~a	SANGA~a	19.023809523809522
1(N34)	U4	19.01729154718039
E2~a	GAL~a	19.01351406763171
1(N01)	LAGAR~a	18.98333333333333
3(N01)	TUR	18.93043833830279
A	E2~a	18.918591178936005
DU	SZU	18.911786162753657
1(N14)	3(N34)	18.877689712248536
1(N57)	SZE~a	18.85722912353347
BU~a	PA~a	18.83114180505485
3(N01)	PA~a	18.805693927768736
