signI	signJ	{measureName}
AN	TAK4~a	61.870988995906345
BU~a	KU6~a	61.68912129923633
BA	BU~a	61.65551562163377
3(N01)	MUSZEN	61.63234671778112
AB~a	E2~a	61.425960226486986
5(N01)	9(N01)	61.410930651962744
2(N57)	U4	61.20353768672172
1(N14)	MUSZ3~a	61.18714167660056
SANGA~a	TE	61.16250962466871
2(N14)	9(N01)	61.11140951491716
2(N01)	APIN~a	61.10593868401058
2(N01)	MASZ2	61.00048226239964
E2~a	ME~a	60.952968343173474
1(N57)	HI	60.94426383446954
BA	DU	60.93948369888308
4(N01)	AB~a	60.93019040241963
1(N01)	GUG2	60.90486097352289
GI	HI	60.89587396694563
1(N01)	KISZ	60.8351078477574
E2~a	SI	60.80684260636183
PA~a	U4	60.79387866956236
AB~a	ME~a	60.77825136928215
1(N14)	SZUBUR	60.71352750713839
GI	SANGA~a	60.69708787979329
NAM2	NUN~a	60.6465781850951
EN~a	SU~a	60.643137076529875
GA~a	SANGA~a	60.44238129052722
EN~a	URU~a1	60.43787164253109
1(N14)	SU~a	60.4191734464709
1(N14)	MASZ2	60.39925346957649
3(N14)	SZU	60.37691682004154
3(N14)	BU~a	60.36759019882139
3(N01)	GA~a	60.252609084775855
EN~a	KUR~a	60.24365541561143
3(N57)	HI	60.194226372211084
3(N57)	PIRIG~b1	60.158544445169085
2(N34)	3(N01)	60.081073886887246
2(N14)	SAG	59.88289156377933
4(N01)	9(N01)	59.849531357078526
SAG	SZU	59.82268519854212
BU~a	TE	59.814972352893946
4(N01)	BAR	59.75953692075057
AB~a	BU~a	59.72619851355906
KI	SZU	59.67216974849048
GI	SAG	59.5871295414231
3(N01)	IB~a	59.56654696620058
6(N01)	SAL	59.5230756589649
AN	TE	59.51933301644174
2(N14)	HI	59.50723953539547
3(N14)	A	59.4938237806842
3(N14)	PA~a	59.48194174925208
GI	PA~a	59.41572378927473
1(N01)	ZI~a	59.267424532410246
3(N57)	NAM2	59.25036468284304
DA~a	EN~a	59.22498644501943
AB~a	SAL	59.12305659088269
3(N01)	KUR~a	59.0399086255683
AN	NI~a	58.97925703294851
2(N34)	5(N01)	58.97902322648133
1(N14)	APIN~a	58.96372398262126
A	PA~a	58.93801426724722
SAL	UDU~a	58.83939609335005
4(N14)	8(N01)	58.82700462440602
8(N01)	BA	58.64617606771604
6(N01)	GI	58.632402633543784
NAM2	SANGA~a	58.61326047313766
ME~a	NUN~a	58.53759514396624
GAL~a	TUR	58.46430476723493
3(N57)	NUN~a	58.39772228013656
5(N01)	GAR	58.336842862296805
2(N57)	EN~a	58.306618181300166
SAG	U4	58.29591735932186
4(N14)	U4	58.26562988244134
4(N01)	KU6~a	58.242606712298
3(N01)	UD5~a	58.22495268236535
SZU	TUR	58.224753764861426
AN	TUR	58.13569764093889
GU7	SZE~a	58.03017437832136
2(N01)	TAK4~a	57.9890859503825
EN~a	UNUG~a	57.86583070176989
1(N14)	KISAL~b1	57.84953956870701
EN~a	TUG2~a	57.82604261214467
1(N01)	SZA3~a1	57.74503533564035
1(N24)	3(N01)	57.73227224574268
BA	GAL~a	57.68170632836156
A	HI	57.679961067449284
KU6~a	SZU	57.51672632601335
3(N57)	TUR	57.41029612006989
EN~a	GA2~a1	57.38516288308739
1(N34)	SZU	57.20008892241245
1(N14)	KUR~a	57.14407894544298
1(N14)	3(N34)	57.069755509958156
2(N14)	ME~a	57.06391432405874
BA	NAM2	57.03513708108607
3(N57)	GAL~a	57.01467170356655
AN	NE~a	56.95103875872411
GAL~a	SAG	56.949590196942836
1(N39~a)	SZE~a	56.94855701052803
BU~a	SZUBUR	56.93786793935347
1(N01)	2(N39~a)	56.866518827425935
2(N14)	SZU2	56.865335145055965
2(N14)	KI	56.79707698760965
BU~a	MUSZEN	56.72927630039976
1(N45)	3(N01)	56.703074864805835
DI	NAM2	56.662496537502804
A	UDU~a	56.63731558006975
1(N14)	GISZ	56.617430740739024
GAL~a	IB~a	56.612814061757355
KI	SI	56.599533440448226
BA	PA~a	56.52941978873316
MUSZ3~a	NUN~a	56.52258124246821
GI	NE~a	56.51057258470696
1(N58)	EN~a	56.500874161848536
SZE~a	SZUBUR	56.480006620381815
3(N01)	DA~a	56.460555403865406
2(N01)	NUNUZ~a1	56.258867277925695
6(N01)	GAL~a	56.25435103659394
8(N01)	UDU~a	56.242286591416324
BA	SANGA~a	56.13029064541263
1(N57)	A	56.10807583679586
1(N01)	UR2	56.01891743947162
1(N01)	URI3~a	55.95636081760997
NUN~a	SAG	55.939886160911946
KI	SANGA~a	55.92836357690466
1(N24)	2(N39~a)	55.919732668202386
KU6~a	SAL	55.888988606692614
TUR	U4	55.88266394415359
1(N01)	ZATU752	55.865547286735875
AB~a	NUN~a	55.809602967326576
2(N14)	SI	55.80079277816463
DI	GAL~a	55.77872023009645
PAP~a	TE	55.7183615062356
3(N57)	AB~a	55.707041129333874
1(N39~a)	2(N01)	55.69569818742315
2(N01)	HI@g~a	55.6032655231199
1(N34)	9(N01)	55.59706684648243
1(N01)	ZATU737	55.587796615171136
BA	BAR	55.56810822532184
GAL~a	KI	55.566133882823024
1(N45)	5(N14)	55.55292043833983
1(N01)	LAGAB~a	55.46689227086197
EN~a	NAGA~a	55.465261274553924
KU6~a	U4	55.4440978047284
5(N01)	SZITA~a1	55.38418246920732
E2~a	SAG	55.377322985076354
NI~a	SZE~a	55.33338925210137
1(N34)	PAP~a	55.32854476873974
DU	SAG	55.29559550798726
A	NI~a	55.219900128935144
3(N57)	KI	55.195535541263624
PA~a	UDU~a	55.14433980107828
A	SAG	55.09950751469725
1(N01)	U2~a	55.024701217044154
4(N01)	NI~a	54.9586016679156
U8	UDUNITA~a	54.93382298106867
3(N57)	KU6~a	54.87707949351334
A	NAM2	54.871805019279975
BU~a	UDU~a	54.866991475564184
A	MUSZEN	54.84444890870527
ME~a	SI	54.834289210095335
NE~a	PAP~a	54.81006081836636
5(N01)	HI	54.756465410228046
GI	MUSZEN	54.75571667454713
3(N14)	DU	54.75263435080874
2(N01)	MU	54.69981381305961
4(N01)	SAG	54.696482388877364
DUG~a	EN~a	54.67438701600646
GAL~a	SUKKAL	54.599968918102796
3(N57)	SU~a	54.58747303490361
E2~a	TUR	54.58714151813874
3(N14)	ME~a	54.575813710389454
APIN~a	SZE~a	54.56435940713612
1(N14)	GA2~a1	54.556818882491264
MASZ2	UD5~a	54.48465882678481
AB~a	SZU	54.47042587261238
3(N01)	GAR	54.465223864809396
4(N01)	SI	54.415094739877
1(N34)	GAR	54.40471340936162
2(N01)	NAGA~a	54.385213122991146
A	KU6~a	54.368890287751405
4(N14)	7(N01)	54.36620387385364
EN~a	TAK4~a	54.30672800517466
BU~a	SAG	54.289809516884446
1(N34)	SANGA~a	54.21088050433164
1(N45)	EN~a	54.2019908039856
BA	SAG	54.1117658090814
1(N01)	TUN3~a	54.107129261458844
NAM2	SZU	54.10431893962258
ERIN	GAL~a	54.06010604180989
KU6~a	ME~a	54.044641744941394
AN	GA~a	54.03769848589146
EN~a	U2~b	54.02540808174819
2(N01)	PIRIG~b1	53.98676536071432
1(N57)	DUG~c	53.94734539007724
2(N01)	NA~a	53.837338867639495
1(N34)	SAL	53.77220547292392
U8	UD5~a	53.76997433135265
5(N01)	TUR	53.76891544752901
GI	KU6~a	53.73444293758733
GAL~a	UDU~a	53.70927899215387
SAG	SANGA~a	53.67711205913863
GAR	SZE~a	53.659569071408725
3(N01)	U8	53.65890600937589
DU	SI	53.62495225987011
4(N01)	HI	53.60154262995728
5(N01)	U8	53.585553628495866
1(N01)	LA2	53.55840369297389
1(N34)	E2~a	53.51984657644162
A	GISZ	53.488549300059844
2(N01)	KU3~a	53.42519840107937
BA	HI	53.42449803684654
4(N01)	ME~a	53.39906078689158
IB~a	SANGA~a	53.360368504962345
1(N14)	LAGAB~b	53.35397134620074
1(N14)	HI@g~a	53.31053108510214
1(N45)	3(N14)	53.309372614576425
AB~a	PA~a	53.2082205194397
1(N01)	HASZHUR	53.17877375146231
4(N14)	BA	53.17588226959492
PA~a	SZU	53.160076089021985
3(N57)	PA~a	53.14737374542014
4(N14)	AN	53.089478310126886
1(N08)	1(N14)	53.07100829890083
2(N34)	4(N14)	53.05160272974533
KI	NUN~a	53.00792755208631
1(N01)	IM~a	52.993758712976195
2(N01)	U2~b	52.965222703795405
2(N14)	TUR	52.93285661205566
3(N14)	SANGA~a	52.931755938083086
4(N14)	UDU~a	52.856392619306554
1(N34)	BU~a	52.82969424240595
7(N01)	BA	52.79368047376487
AB2	EN~a	52.76544713592532
3(N57)	MUSZEN	52.72237523402965
1(N57)	8(N01)	52.6938582988991
1(N01)	GIR3~c	52.665558818456894
2(N14)	NI~a	52.640789891786774
GU7	U4	52.60541142845997
3(N57)	UDU~a	52.566298520509285
KISAL~b1	SZE~a	52.5219555271446
5(N01)	KI	52.518571915037285
ME~a	PA~a	52.42957413163294
1(N14)	TUG2~a	52.420129715992864
6(N01)	SZE~a	52.38220427988919
2(N34)	4(N01)	52.38167593463359
3(N14)	3(N57)	52.36440199594047
A	U2~b	52.346323510017626
