signI	signJ	{measureName}
KU6~a	RAD~a	42.58522129975475
BU~a	SI	42.583952013115606
2(N01)	KASZ~c	42.48885475787738
NE~a	SZE~a	42.437379096730275
2(N01)	GA~a	42.401836355212914
1(N01)	2(N39~a)	42.34616143265145
BA	SZU	42.26358119386289
DU	SZU	42.21527219669136
1(N01)	IM~a	42.196269797971645
AN	NUNUZ~a1	42.19539161327167
E2~a	GAL~a	42.16519917480931
1(N01)	BAD~a	42.13897124060782
NUN~a	SZU	42.086571595078134
GAL~a	SZE~a	42.084525807795394
1(N01)	U2~a	42.06399131263619
4(N01)	5(N14)	41.910615753829354
1(N24)	3(N01)	41.84840351960779
HI@g~a	SZE~a	41.79133672635861
2(N39~a)	SZE~a	41.782389274841435
2(N01)	SU~a	41.76151542038873
SZU	TUR	41.6759805514817
3(N01)	KUR~a	41.63557204886362
1(N57)	E2~a	41.56685982596106
1(N57)	AN	41.55075974025526
GAL~a	UMUN2	41.527938257527325
MUSZEN	PAP~a	41.5252246637206
1(N01)	DUR2	41.49046830329071
4(N01)	SZU	41.47666297132215
GAL~a	SUKKAL	41.46273055959279
2(N01)	ERIM~a	41.44653992409542
3(N01)	SAG	41.42093023517854
5(N01)	SZU2	41.3735349787692
E2~a	SI	41.33121549189349
1(N01)	KA~a	41.308072635692845
GI	KI	41.222801711937976
3(N01)	NI~a	41.205309791061325
6(N01)	BA	41.18095728996718
1(N34)	UDU~a	41.16674629264039
1(N01)	KU~b1	41.15428479801184
1(N57)	SZE~a	41.11634944315303
1(N14)	TUG2~a	41.081301322973445
2(N01)	SILA3~a	40.94318704446238
1(N01)	NIN	40.92659660099073
AB~a	GI	40.88344229322037
GAL~a	SZAB~a	40.77291262185762
2(N01)	ZATU659	40.76186177104231
3(N01)	KU6~a	40.73912343387193
EN~a	RU	40.67967140288119
2(N14)	NAM2	40.62561712714057
2(N01)	SUHUR	40.62224143270455
2(N01)	E2~b	40.58821794814963
5(N01)	NUN~a	40.58582590007894
3(N14)	BA	40.5468939637925
5(N01)	E2~a	40.54335303939417
3(N01)	TUG2~a	40.44530707552642
5(N14)	EN~a	40.42635596004516
A	TAK4~a	40.4088460771647
1(N14)	2(N57)	40.39444831096959
AN	DA~a	40.37167505743192
APIN~a	EN~a	40.34298266631118
1(N01)	SAR~a	40.319574461507905
E2~a	ME~a	40.31771831748423
SAG	SAL	40.248654495466106
A	NI~a	40.23244609087018
2(N14)	BAR	40.195666126233476
2(N01)	NA~a	40.159026311913394
1(N46)	SZE~a	40.09489045575937
3(N57)	SU~a	40.09220967969783
HI	U4	40.068587862842136
HI	SZU	40.06010123438468
SI	SZE~a	40.04148124563121
ME~a	NUN~a	40.03351594626898
1(N57)	HI	39.937130618390626
3(N57)	5(N01)	39.90830009971419
3(N01)	MASZ	39.88323313861928
2(N01)	MASZ2	39.879026592569566
1(N01)	GUG2	39.82545945106431
1(N01)	GESZTU~b	39.80108871700131
4(N01)	SZU2	39.783108883219064
GAL~a	PAP~a	39.77159465210288
EN~a	KUR~a	39.75435994527964
2(N01)	GAN2	39.72893067964515
1(N01)	GIR3~c	39.72044359112114
SANGA~a	SZE~a	39.66183358171519
SANGA~a	U4	39.629972677696585
ME~a	SANGA~a	39.6137713018665
KI	U4	39.59824436071251
1(N34)	1(N57)	39.57801180576849
AN	RU	39.54458635512348
EN~a	GAN2	39.49329285936303
GAR	U4	39.466121356575975
AN	NAM2	39.36197751823572
EN~a	GA2~a1	39.3495347419947
1(N14)	SZITA~a1	39.34134330325131
1(N34)	GAR	39.32950399671132
3(N57)	HI	39.18747077818305
2(N01)	TAK4~a	39.18485403158189
AN	TAK4~a	39.16302219588469
1(N01)	NIMGIR	39.07208680745996
1(N01)	USZ~a	39.015159290594404
2(N01)	IB~a	39.00728302588418
5(N01)	GAR	39.00624457293469
3(N01)	UD5~a	38.979758328344154
5(N01)	5(N14)	38.962900785835735
5(N01)	ME~a	38.96128241851731
4(N01)	E2~a	38.691397104554355
1(N01)	SUG5	38.67714935409375
2(N57)	SZU	38.6568912217221
2(N14)	E2~a	38.65600906062711
1(N14)	AB2	38.61665746236679
DUG~a	EN~a	38.596331541079365
ME~a	SI	38.58367205702525
1(N01)	ZATU752	38.52919837092274
NAM2	NUN~a	38.51454433632963
1(N45)	5(N14)	38.29414620482008
2(N01)	NUN~b	38.292589767473665
3(N01)	NE~a	38.237476975406764
3(N57)	TUR	38.224432935681826
2(N01)	HI@g~a	38.15733694309697
AB~a	U4	38.11561038398714
KI	SZE~a	38.057212540352495
EN~a	NI~a	38.01739587696495
1(N01)	2(N34)	37.96218811109574
AN	SANGA~a	37.80415905046293
4(N01)	BAR	37.753493252234335
BAR	UDU~a	37.74119647789687
SZE3	UDU~a	37.70743526890468
1(N01)	GU7	37.70325789356288
3(N57)	SI	37.61785763868799
BU~a	SANGA~a	37.55543959614881
ME~a	PAP~a	37.550217991745136
2(N14)	PA~a	37.49991970953052
1(N01)	KISZ	37.491309810330705
1(N01)	UR~a	37.48232818428875
PAP~a	SAG	37.478105386171094
ME~a	U4	37.43221168164297
GAN2	SZE~a	37.41776314263506
1(N01)	NA2~a	37.416094409761264
1(N58)	GAL~a	37.4087939829207
1(N57)	6(N01)	37.388453284983974
BA	KI	37.37874612791958
GAL~a	TUR3~a	37.37191077834335
3(N14)	PAP~a	37.358298118710856
1(N57)	SZU	37.35539885337386
A	NAR	37.344197634572005
BA	PAP~a	37.3438105908871
EN~a	GA~a	37.32238123296398
EN~a	UNUG~a	37.257214072976176
ME~a	SAL	37.2511264666643
2(N57)	EN~a	37.22055693945127
1(N01)	AMA~a	37.20397847293727
1(N57)	3(N14)	37.20009242574971
KISAL~b1	KU6~a	37.08888097219556
DU	NUN~a	37.08127762615228
GAL~a	TUR	37.04801239960406
