signI	signJ	{measureName}
6(N01)	U4	52.6419828418365
SANGA~a	TE	52.56037988980069
3(N57)	NAM2	52.555779991787944
AB~a	ME~a	52.539868128224434
DI	GAL~a	52.49471994359123
EN~a	GA2~a1	52.47290670250729
4(N01)	BAR	52.46778276773343
GI	SAG	52.3407097521773
KU6~a	PAP~a	52.289737371222394
7(N01)	UDU~a	52.28922145760852
KI	SZU	52.24779170174738
5(N01)	PA~a	52.17791504888451
GAL~a	SUKKAL	52.16703312774683
1(N14)	TE	52.069851094783644
2(N01)	TAK4~a	52.04933851290319
HASZHUR	MA	52.04800654225395
BU~a	DU6~a	51.986666666666665
1(N14)	NI~a	51.897951752514174
PAP~a	SU~a	51.87899581322262
A	ME~a	51.876955306788965
A	GAL~a	51.86019344369901
AB~a	SAL	51.76581431874257
1(N01)	LA2	51.751579314606964
3(N01)	IB~a	51.71154310824461
3(N01)	MUSZEN	51.648396552236804
3(N57)	BA	51.57233453190718
AB~a	E2~a	51.56622381004416
E2~a	SAG	51.54845289129948
GI	PA~a	51.54037731863189
KU6~a	SAL	51.5373895132809
1(N01)	U2~a	51.52102841136193
SZU	TUR	51.52090336874006
AB~a	BU~a	51.50928207978522
NAM2	U4	51.41507124350031
2(N01)	MASZ2	51.4056595137477
1(N14)	2(N57)	51.31968441981697
4(N14)	6(N01)	51.306840912929644
1(N24)	3(N01)	51.301968647624605
1(N01)	LAGAB~b	51.28867935298862
2(N57)	EN~a	51.28317312136593
EN~a	UNUG~a	51.2451060757488
GAL~a	TUR	51.234436241420745
ERIN	GAL~a	51.22517811854906
1(N34)	U4	51.22454500658936
GU7	SZE~a	51.12561142419363
GAL~a	IB~a	51.09078044934773
2(N14)	9(N01)	51.087364101494266
1(N01)	KISZ	50.98375164606074
2(N01)	SUHUR	50.91842796510134
GI	NE~a	50.889808395830876
2(N01)	GAN2	50.839343626327086
NUN~a	SAL	50.815948187571024
GI	HI	50.812966903411755
1(N14)	MUSZEN	50.71461515977317
2(N01)	ZATU659	50.71164762901998
2(N01)	KU3~a	50.68729757423383
BA	NUN~a	50.66422464524792
2(N01)	MU	50.64869429881622
ME~a	NUN~a	50.628077170737306
3(N01)	KUR~a	50.60555277945583
AN	TE	50.5886578924947
BU~a	KU6~a	50.52581445867762
BU~a	TE	50.523327240976336
1(N14)	TUG2~a	50.46626671040301
2(N01)	SILA3~a	50.41227723301944
PA~a	U4	50.3460968631733
3(N01)	TUG2~a	50.23388742592087
5(N01)	SI	50.17045648666996
A	SAG	49.95364887196413
4(N01)	KI	49.922917772286446
SAG	SZU	49.909627411952826
2(N39~a)	SZE~a	49.81705682323644
1(N01)	LAGAB~a	49.80666697831443
4(N14)	5(N14)	49.73714972983481
1(N34)	BA	49.731780936545476
NUN~a	SAG	49.68727068943895
SZE~a	SZUBUR	49.53095321783063
DUG~a	EN~a	49.503460719184666
1(N01)	N	49.44893584025001
A	PA~a	49.37025086749321
3(N01)	GA~a	49.31358064305516
2(N14)	HI	49.28244274671948
5(N01)	NAM2	49.25333210172763
EN~a	TAK4~a	49.20127097770977
2(N01)	NAGA~a	49.1947102897317
1(N34)	7(N01)	49.16384604089148
1(N01)	GIR3~c	49.150916029689895
1(N14)	RU	49.1315205848061
1(N04)	SZE~a	49.09863937079527
1(N34)	GI	49.077423091809635
AN	TUR	49.06923868361413
PAP~a	SZUBUR	49.02001345637209
NAM2	SZU	49.011769042654684
1(N01)	EZEN~b	48.971937230057684
1(N58)	EN~a	48.96534442974793
SZE~a	UDU~a	48.95728624408278
2(N01)	NA~a	48.953071878460754
1(N01)	BAD~a	48.9242826657832
KU6~a	RAD~a	48.88854571910848
1(N57)	2(N57)	48.843775330908414
2(N14)	KU6~a	48.83838513703552
5(N01)	9(N01)	48.758967358115356
ME~a	SI	48.72074203245986
GI	SANGA~a	48.7205005173304
1(N01)	ISZ~b	48.64751290725265
EN~a	ERIM~a	48.562787229066316
1(N01)	UKKIN~a	48.55693236689984
1(N01)	NIMGIR	48.55234380831744
3(N14)	GAL~a	48.55168102566062
3(N57)	PA~a	48.494585486643984
BU~a	MUSZEN	48.46233686461649
GAN2	SZE~a	48.44651207010974
DU	SAG	48.44402739511337
IB~a	SANGA~a	48.43048204741708
1(N01)	UTUA~a	48.34949803060722
3(N57)	SU~a	48.34554972074587
3(N57)	AB~a	48.29790682640069
GAL~a	TUR3~a	48.281775539342675
SAG	U4	48.22679344796518
3(N57)	GAL~a	48.208618611543265
1(N14)	MUSZ3~a	48.1814205751542
E2~a	TUR	48.085536562911166
3(N14)	E2~a	48.06626331388672
1(N01)	NI~b	48.035722228344234
3(N57)	KI	48.01289323029609
2(N01)	SZE3	48.00640155494906
7(N01)	EN~a	47.957698435628686
1(N01)	SI4~a	47.93452890939565
1(N01)	NIN	47.921493783561175
KI	SI	47.88916178787054
1(N34)	GAR	47.859078303211255
3(N57)	ME~a	47.818571573895966
2(N01)	NUNUZ~a1	47.76302062583516
GI	MUSZEN	47.72836258978983
ME~a	NAM2	47.71026402537829
TUR	U4	47.658055729698376
GAL~a	SAG	47.644388324725895
EN~a	NAGA~a	47.58011801697422
2(N01)	APIN~a	47.48461551495079
5(N01)	DUG~a	47.42149031181341
1(N57)	SZU2	47.4173282024548
2(N34)	5(N01)	47.37309059016281
EN~a	U2~b	47.32404822249926
1(N34)	AN	47.287646416485586
NAM2	SANGA~a	47.28210021824532
1(N01)	DUR2	47.26965326101342
2(N01)	PIRIG~b1	47.26763992317027
1(N14)	GU7	47.242895698882975
3(N57)	KU6~a	47.19440737280023
AB2	EN~a	47.16156536811753
5(N01)	SZITA~a1	47.15447397450023
5(N01)	AB~a	47.14093382731936
5(N01)	HI	47.111399139899554
BA	GAL~a	47.03578121859106
BA	DU	47.010417928067255
4(N01)	KU6~a	46.980030586439796
A	NAM2	46.964955011007774
1(N57)	ME~a	46.943883812592155
3(N01)	UDUNITA~a	46.91354466978732
1(N14)	HI@g~a	46.89189265228446
1(N01)	SAR~a	46.888476984368104
1(N57)	A	46.886144270321914
A	TAK4~a	46.866342741842445
3(N14)	SAL	46.82129528496076
GAL~a	KI	46.76643185290369
PAP~a	TE	46.766107661536516
5(N01)	TUR	46.7564488136208
1(N01)	SUG5	46.7287808858989
6(N01)	AN	46.71819401012971
3(N57)	SAG	46.71423478434766
EN~a	PIRIG~b1	46.648837653269986
BU~a	RU	46.605498931682135
1(N14)	SZUBUR	46.59617446356546
SAL	SI	46.571316852940924
3(N57)	MUSZEN	46.55512590991772
BU~a	SAG	46.46270481970873
1(N14)	1(N39~a)	46.460620506500305
3(N01)	MASZ2	46.448089349159495
4(N01)	9(N01)	46.38896167339888
A	HI	46.335772581281226
1(N01)	KU~b1	46.280739316322425
1(N14)	GA2~a1	46.272752323863266
NE~a	PAP~a	46.264300121134916
2(N01)	TUR3~a	46.248311051857414
APIN~a	SZE~a	46.216487769832234
2(N01)	2(N34)	46.21076118300291
AB~a	PA~a	46.17961266341055
2(N14)	AB~a	46.16200945187675
8(N01)	EN~a	46.14811432288682
1(N01)	KASZ~a	46.08406126485368
GAL~a	UMUN2	46.068806220697915
2(N14)	SAG	46.05336614223756
DU	SI	46.03650791150729
1(N01)	SZAB~a	46.027066537387874
A	MUSZEN	46.01954179112096
1(N45)	3(N01)	46.001825939129205
E2~a	PA~a	45.99702131969128
1(N01)	IM~a	45.917414661902384
4(N14)	8(N01)	45.9135505242956
A	GISZ	45.909522255699684
HI@g~a	SZE~a	45.90053918574087
6(N01)	GI	45.864406418515024
KISAL~b1	PAP~a	45.82993698159799
5(N01)	SUHUR	45.79498357520914
A	U2~b	45.7762708577958
3(N01)	U8	45.770136799742026
1(N01)	KA~a	45.73955269732961
1(N01)	MUD	45.72634296599512
1(N01)	UR~a	45.723831305359695
1(N14)	SZE3	45.702286990745904
RAD~a	SZE~a	45.627712623489295
DU	PA~a	45.61139124131476
2(N01)	KASZ~c	45.58585290982051
AB~a	NUN~a	45.581515550743
SAL	SZU2	45.53949556966886
1(N01)	GESZTU~b	45.458406222872036
1(N01)	1(N04)	45.45441133776602
AB2	U4	45.428022523651485
KI	NUN~a	45.37360675916189
DUG~a	GAR	45.316529494663996
HI	KI	45.316342485995044
NAM2	TE	45.298854273756824
2(N01)	U2~b	45.268587569285366
KU6~a	SZU	45.25755558897978
1(N01)	USZ~a	45.24624347459132
3(N57)	RU	45.22392681861411
BU~a	UDU~a	45.21097042708709
2(N14)	DU	45.18515772945694
1(N14)	RAD~a	45.18200867620808
5(N01)	U8	45.14546336385321
SZU2	ZATU753	45.143640320743266
KI	SANGA~a	45.10541633236106
AB2	SZE~a	45.06374793744276
ME~a	PA~a	45.02677429919544
AB~a	SZU	45.00412632398047
1(N45)	5(N14)	44.973084273433564
4(N01)	AB~a	44.96158308032795
AN	GA~a	44.91164521062268
PA~a	SZU	44.836367658021516
E2~a	MUSZEN	44.83466168500067
3(N14)	A	44.77981125632811
AN	NE~a	44.72519274180166
AN	SZITA~a1	44.71968002892328
KU6~a	ME~a	44.71324197588911
AN	BAR	44.708518336943136
KI	ME~a	44.69819429840926
2(N01)	NUN~b	44.69501637679821
E2~b	EN~a	44.66311095686315
GAL~a	SZUBUR	44.641771826725886
