signI	signJ	{measureName}
5(N01)	GAR	52.99057146630215
NAM2	U4	52.894772851489634
GAL~a	SUKKAL	52.86836057958908
4(N01)	NAM2	52.809638521255096
3(N57)	NAM2	52.77690000081071
AB~a	SAL	52.764637065547475
1(N14)	DA~a	52.73289711168429
DI	GAL~a	52.72116304527275
BU~a	KU6~a	52.6661115559809
1(N01)	URI3~a	52.592817132690634
AN	TE	52.54458837417221
GI	MUSZEN	52.5345279892438
HASZHUR	MA	52.52110765377074
1(N01)	2(N39~a)	52.42263856376139
PAP~a	SU~a	52.420605843423424
BA	NUN~a	52.372933020990864
EN~a	GA2~a1	52.36124743557883
NUN~a	SAG	52.31704947940205
SAG	U4	52.301072411505174
BU~a	MUSZEN	52.199479135946866
4(N01)	GAL~a	52.14152052275377
SAG	SZU	52.081418077595934
NUN~a	SAL	52.06395291721286
ERIN	GAL~a	51.955738267357944
U8	UDUNITA~a	51.953973586969354
3(N01)	MUSZEN	51.9496309415826
6(N01)	U4	51.938299174674114
5(N01)	SANGA~a	51.8842804497388
2(N01)	GU7	51.858041938707835
2(N01)	HI@g~a	51.820181387432186
1(N01)	U2~a	51.811807639338646
GAL~a	IB~a	51.73320642324807
KU6~a	SAL	51.72490636396246
A	SAG	51.68069346512994
GAL~a	TUR	51.66807111339632
7(N01)	UDU~a	51.66255711379621
SZU	TUR	51.628231683525684
3(N57)	BA	51.615429401021956
EN~a	UNUG~a	51.585579628571814
1(N14)	NI~a	51.57641837857332
2(N01)	TAK4~a	51.52116556643243
1(N01)	LA2	51.41139734858764
1(N01)	ZATU752	51.36277727793328
1(N14)	TE	51.31699970033338
GI	PA~a	51.202989782324146
1(N34)	U4	51.199867885256694
1(N01)	KISZ	51.194215983345806
5(N01)	PA~a	51.13545126839809
BAR	UDU~a	51.078706867096066
A	HI	51.025272154631715
2(N57)	EN~a	51.005801174800986
4(N01)	BAR	51.003141256688956
ME~a	SI	50.96036246772548
2(N01)	MASZ2	50.960222058724625
3(N01)	IB~a	50.94898252103462
2(N01)	SUHUR	50.940182929883896
SZE~a	SZUBUR	50.93876093913435
1(N14)	MUSZEN	50.933413463198754
A	MUSZEN	50.8302456669424
BU~a	DU6~a	50.78326455615956
E2~a	TUR	50.77673082445273
1(N24)	3(N01)	50.717684428670154
GAN2	SZE~a	50.71642640959233
TUR	U4	50.690927865004056
AN	TUR	50.56477357852426
4(N14)	6(N01)	50.473956195040024
1(N14)	2(N57)	50.45044120672346
KI	SI	50.36783023193362
2(N01)	GAN2	50.316452142782815
1(N14)	TUG2~a	50.289371600588105
4(N01)	KI	50.23143329949467
2(N01)	KU3~a	50.21204072358143
3(N01)	KUR~a	50.164914733259515
EN~a	TAK4~a	50.14554986954384
2(N01)	ZATU659	50.14426285377327
AB2	U4	50.13207468275428
DU	SAG	50.09936418465378
A	GISZ	50.096867554671846
2(N14)	9(N01)	50.060272897377544
2(N01)	MU	49.99940061341619
1(N57)	A	49.883692680909874
NAM2	SZU	49.86874499890462
2(N01)	SILA3~a	49.8610229465103
PA~a	U4	49.83724345794467
AB2	EN~a	49.74866374127666
1(N04)	SZE~a	49.7087293462114
1(N01)	LAGAB~b	49.680852736993046
3(N01)	TUG2~a	49.6682571330656
3(N57)	SU~a	49.559340191835005
GU7	SZE~a	49.55108120147309
GI	SANGA~a	49.52501810814066
BA	DU	49.503644829019244
PAP~a	SZUBUR	49.50242060934417
KU6~a	RAD~a	49.48468327329495
1(N01)	ISZ~b	49.46398537119462
5(N01)	SI	49.291555970676306
1(N34)	GI	49.27187923081902
GAL~a	SAG	49.201983439232116
1(N01)	LAGAB~a	49.15162438174885
GAL~a	TUR3~a	49.13169545348636
4(N14)	5(N14)	49.11993683319448
EN~a	ERIM~a	49.03997086952746
2(N39~a)	SZE~a	49.01605102675046
1(N57)	2(N57)	48.994342016842324
DUG~a	EN~a	48.94961842901704
BU~a	RU	48.919842445675556
A	PA~a	48.90739717266539
IB~a	SANGA~a	48.89288565989673
EN~a	NAGA~a	48.832134251262474
3(N14)	GAL~a	48.790952174272384
1(N01)	SI4~a	48.73883349989441
EN~a	U2~b	48.73776434388694
AB~a	NUN~a	48.72594336488855
1(N34)	BA	48.71991380272583
2(N14)	HI	48.714549403620104
2(N01)	NA~a	48.71147687382077
3(N01)	GA~a	48.69959277209291
1(N01)	EZEN~b	48.692757535704956
2(N01)	NAGA~a	48.69224577545629
3(N57)	AB~a	48.690774254762836
3(N57)	GAL~a	48.653762244365986
BU~a	SAG	48.637558724519295
1(N57)	ME~a	48.601355898992814
A	TAK4~a	48.58546422319991
1(N01)	N	48.58469535861867
1(N01)	GIR3~c	48.573180626996084
5(N01)	NAM2	48.47098961720064
ME~a	NAM2	48.44260998968142
SZE~a	UDU~a	48.397534433527746
DU	SI	48.27441410339069
3(N57)	KI	48.259183495150275
BA	GAL~a	48.24141359726409
NE~a	PAP~a	48.24098815691441
GAL~a	KI	48.18486865789524
NAM2	SANGA~a	48.15154572199026
A	U2~b	48.150125141543434
1(N14)	RU	48.12307222525756
3(N57)	KU6~a	48.106506776689415
1(N01)	BAD~a	48.105853191398566
3(N57)	PA~a	48.10558323502819
5(N01)	9(N01)	48.06227193505589
1(N01)	UKKIN~a	48.0421720916192
2(N14)	KU6~a	47.97030707258771
E2~a	MUSZEN	47.953601583118314
1(N01)	NIMGIR	47.946990749714246
HI	KI	47.91819191234748
1(N58)	EN~a	47.89607225538208
1(N01)	NI~b	47.88887668676957
A	NAM2	47.834045547771666
AN	NE~a	47.751733179714556
1(N01)	NIN	47.71631661024347
PAP~a	TE	47.63523968130263
3(N57)	ME~a	47.581744772341004
1(N01)	UTUA~a	47.54255894625266
KU6~a	U4	47.5362113101958
1(N57)	SZU2	47.527737649907294
1(N34)	GAR	47.46906450477291
1(N34)	7(N01)	47.46283646561898
7(N01)	EN~a	47.42473263596875
1(N34)	AN	47.369438953065035
3(N14)	E2~a	47.343768042181935
EN~a	PIRIG~b1	47.29908011283833
1(N14)	MUSZ3~a	47.27865523708136
A	KU6~a	47.27254778138309
KU6~a	ME~a	47.24198023253284
2(N01)	NUNUZ~a1	47.20245273472359
3(N57)	MUSZEN	47.15751617811539
2(N01)	SZE3	47.14070742568401
APIN~a	SZE~a	47.12387994664664
1(N01)	SAR~a	47.093382364020115
1(N01)	DUR2	46.949686250221724
SAL	SI	46.94750907964699
GAL~a	UMUN2	46.932846187197285
3(N57)	SAG	46.90923142760938
KI	NUN~a	46.89749917005174
3(N14)	SAL	46.87610425371434
5(N01)	DUG~a	46.80556185220804
3(N01)	MASZ2	46.792996696444696
BA	BU~a	46.787378443793976
2(N01)	PIRIG~b1	46.724534523529286
AB2	SZE~a	46.68729843891434
AB~a	PA~a	46.67137854023332
5(N01)	SZITA~a1	46.63512341086222
KU6~a	SZU	46.63240112882449
5(N01)	AB~a	46.6302715915336
AB~a	SZU	46.60165426161856
2(N34)	5(N01)	46.547518331477896
1(N45)	3(N01)	46.46510187901333
5(N01)	HI	46.46066305740617
3(N01)	UDUNITA~a	46.42929424077606
5(N01)	SUHUR	46.39196224179944
4(N01)	KU6~a	46.36096243950501
1(N14)	GA2~a1	46.350905792323694
BU~a	UDU~a	46.350685670054375
2(N01)	APIN~a	46.34983135740663
1(N01)	SUG5	46.30927014925377
NAM2	TE	46.29288268995477
GI	KU6~a	46.21534840989006
5(N01)	TUR	46.175137327274115
KISAL~b1	PAP~a	46.11515833308796
1(N14)	HI@g~a	46.09094342369867
3(N01)	U8	46.0650360180678
AN	SZITA~a1	46.06272606311485
AN	BAR	46.03963327687619
GA~a	NUN~a	45.958781130604244
1(N14)	1(N39~a)	45.92355094696359
1(N14)	SZE3	45.879326435112596
1(N01)	SZAB~a	45.82467952055474
1(N14)	SZUBUR	45.7653815134343
4(N01)	9(N01)	45.73964241219744
E2~a	PA~a	45.713850917777634
KI	SANGA~a	45.688173071895434
KI	ME~a	45.688076906524316
GI	TUR	45.68217673860218
ME~a	PA~a	45.6586860847079
2(N01)	TUR3~a	45.63233655821524
5(N01)	U8	45.626186049408496
DU	PA~a	45.58800624720269
SAG	SANGA~a	45.577974230959505
EN~a	MASZ	45.574909192424485
3(N57)	RU	45.56090179464358
6(N01)	AN	45.55846863339592
RAD~a	SZE~a	45.52416816539827
1(N01)	KASZ~a	45.502453829229125
1(N01)	KU~b1	45.47831934822631
HI@g~a	SZE~a	45.453532865565684
2(N14)	AB~a	45.451303689664115
1(N01)	IM~a	45.44710295084585
AN	GA~a	45.43810989356454
GAL~a	SZUBUR	45.390239080436736
2(N14)	SAG	45.34877702036135
SZU2	ZATU753	45.31411969718769
8(N01)	EN~a	45.304423071033035
1(N01)	GESZTU~b	45.29078463273147
6(N01)	GI	45.25946519810514
NI~a	SZE~a	45.250889674008405
1(N01)	KA~a	45.20721781009392
1(N01)	UR~a	45.14547583179357
A	NAR	45.1401637090444
E2~a	NE~a	45.12210159846834
1(N01)	1(N04)	45.09925767718652
2(N01)	2(N34)	45.06898397827815
E2~b	EN~a	45.058181791423124
1(N14)	GU7	45.04878677854776
AN	NUNUZ~a1	45.028289973618755
1(N14)	KUR~a	44.99408735445157
GAR	U4	44.96718452036647
